user_id_n,gender,year
653900,m,1991.0
972686,f,1993.0
284164,m,1977.0
810446,f,1989.0
1073492,m,1997.0
809842,f,1986.0
585262,m,1987.0
676634,m,1971.0
189136,f,1993.0
211948,f,1996.0
408926,f,1985.0
703726,f,1992.0
352674,m,1992.0
997674,f,1993.0
490034,m,1990.0
827834,f,1992.0
640156,f,1995.0
817652,f,1993.0
314224,m,1976.0
400322,m,1988.0
1027362,f,1991.0
343402,m,1989.0
1036756,m,1996.0
173920,m,1991.0
1056342,m,1987.0
1036980,m,1983.0
548880,m,1996.0
337614,m,1993.0
784340,m,1993.0
206282,m,1972.0
747190,f,1988.0
818108,m,1985.0
124194,m,1979.0
991852,f,1995.0
1069044,m,1984.0
677446,m,1990.0
725026,m,1989.0
1084766,f,1999.0
235542,m,1971.0
325726,m,1983.0
474748,f,1988.0
954904,f,1995.0
421588,m,1994.0
470386,m,1969.0
926306,m,1979.0
1046082,f,1994.0
1051888,m,1998.0
1011684,m,1991.0
145608,f,1972.0
320202,f,1998.0
644316,m,1992.0
981564,m,1997.0
252576,m,1989.0
917114,m,1998.0
259362,m,1979.0
212900,m,1983.0
336826,f,1966.0
918434,m,1983.0
816282,m,1993.0
104478,m,1987.0
1080416,m,1994.0
745948,m,1991.0
804320,m,1990.0
119954,m,1986.0
257584,m,1987.0
955624,m,1999.0
721984,m,1998.0
516232,m,1995.0
1023616,m,1987.0
444508,m,1995.0
721494,m,1978.0
203282,m,1996.0
147126,m,1983.0
1022930,m,1989.0
779076,m,1993.0
905702,m,1989.0
193770,m,1997.0
819444,m,1997.0
169044,m,1987.0
955158,m,1984.0
765126,f,1993.0
668926,m,1988.0
820256,m,1975.0
954410,f,1992.0
629460,m,1984.0
945644,m,1979.0
1006998,m,1990.0
817476,m,1987.0
265622,f,1984.0
405484,m,1991.0
798460,m,1983.0
343816,m,1981.0
1079644,m,1988.0
1016954,m,1999.0
931300,m,1970.0
1021450,m,1989.0
377712,m,1992.0
736208,m,1970.0
988160,f,1970.0
830070,m,1988.0
433378,m,1973.0
511906,m,1979.0
536092,m,1985.0
746540,m,1973.0
311664,m,1997.0
106834,m,1979.0
999136,f,1989.0
858630,m,2000.0
1046926,m,1988.0
1089314,m,1979.0
603268,f,1988.0
419160,m,1983.0
698700,m,1995.0
484894,m,1996.0
559948,m,1985.0
761524,f,1996.0
452262,f,1993.0
337376,m,1993.0
182766,f,1998.0
160536,m,1995.0
433636,m,1957.0
842160,m,1984.0
1059464,m,1943.0
203842,f,1996.0
817228,m,1976.0
238642,m,1988.0
766594,m,1993.0
277346,f,1995.0
729202,m,1974.0
1030066,m,1994.0
285978,m,1991.0
509178,m,1978.0
106698,f,1994.0
434964,m,1996.0
152486,m,1974.0
151232,m,1974.0
1016048,m,1955.0
253890,m,1975.0
1060176,m,1990.0
210502,m,1987.0
476124,m,1983.0
780962,f,1987.0
103952,m,1993.0
658230,f,1993.0
164350,f,1990.0
395542,m,1993.0
1081620,m,1989.0
832134,f,1996.0
903794,m,1985.0
357112,m,1991.0
298564,m,1998.0
282892,m,1986.0
718482,f,1976.0
1089652,m,1966.0
624652,m,1986.0
679130,m,1964.0
956968,m,1989.0
871436,m,1989.0
516212,m,1989.0
515358,m,1977.0
1070690,m,1967.0
973952,f,1993.0
697652,m,1986.0
1037160,m,1986.0
290418,m,1993.0
326192,m,1964.0
1052998,m,1992.0
942660,m,1994.0
504942,m,1987.0
472814,m,1994.0
978650,m,1972.0
748866,m,1991.0
990678,m,1991.0
699574,m,1987.0
728562,m,1991.0
1032678,m,1994.0
468264,m,1959.0
953448,m,1996.0
540934,m,1976.0
796592,m,1986.0
971814,m,1988.0
198242,m,1992.0
466604,m,1974.0
996510,f,1994.0
969784,m,2000.0
419576,m,1999.0
770716,m,1992.0
819690,m,1998.0
909184,m,1995.0
487582,m,1984.0
784878,m,1982.0
250018,m,1988.0
882116,f,1997.0
1071062,m,1994.0
680962,m,1981.0
513632,m,1967.0
1057370,m,1997.0
409112,m,1981.0
1079474,m,1985.0
954850,m,1987.0
576288,m,1980.0
1053140,f,1999.0
224138,m,1998.0
482516,f,1991.0
204366,m,1996.0
1050066,m,1989.0
547054,m,1984.0
506818,f,1976.0
174536,m,1995.0
373262,f,1995.0
139030,m,1995.0
416074,m,1985.0
283550,m,1996.0
998914,m,1999.0
505782,m,1967.0
293014,m,1970.0
1003076,m,1992.0
922514,m,1994.0
502712,m,1983.0
1011702,f,1960.0
649106,m,1964.0
927836,f,1990.0
311574,m,1993.0
433282,m,1995.0
971764,m,1988.0
156396,m,1981.0
492920,m,1987.0
933876,m,1997.0
694678,m,1982.0
899944,f,1981.0
302924,f,1997.0
471508,m,1965.0
908406,m,1982.0
786228,m,1964.0
756062,m,1981.0
1044080,m,1987.0
364764,m,1989.0
317386,m,1975.0
761338,m,1952.0
504616,m,1978.0
1016930,m,1958.0
491992,m,1985.0
781350,m,1979.0
923822,f,1999.0
657446,m,1968.0
960926,m,1995.0
1010436,f,2000.0
1023958,m,1961.0
629960,m,1994.0
969588,m,2000.0
119192,f,1987.0
777760,m,1994.0
1003822,m,1989.0
1019308,m,1984.0
284976,m,1996.0
337540,m,1997.0
137900,m,1983.0
713294,m,1989.0
395644,f,1998.0
1031296,m,1998.0
791426,m,1990.0
1053916,m,1989.0
682372,m,1994.0
328418,m,1988.0
796900,m,1962.0
925778,f,1987.0
1051276,f,1992.0
405738,f,1988.0
858764,m,1986.0
178862,f,1977.0
783420,f,1990.0
242082,m,1993.0
749924,m,1995.0
807066,m,1984.0
660688,m,1999.0
935868,f,1991.0
1035024,f,1983.0
390218,f,1990.0
867876,m,1991.0
656468,m,1995.0
730420,m,1995.0
857708,f,1989.0
852448,f,1975.0
333476,m,1984.0
733600,m,1993.0
634912,m,1989.0
892094,m,1959.0
995720,m,1987.0
651038,m,1990.0
208612,f,1983.0
474096,m,1970.0
743160,m,1996.0
962050,m,1976.0
845076,f,1990.0
1032686,f,1994.0
168078,m,1998.0
920148,f,1998.0
808854,m,1986.0
1013188,m,1983.0
177008,m,1900.0
213840,m,1990.0
843584,m,1983.0
816618,m,1972.0
989986,m,1971.0
327230,m,1991.0
388702,m,1993.0
366442,m,1986.0
639060,m,1987.0
1071538,m,2000.0
389142,m,1972.0
891692,m,1985.0
630504,m,1979.0
590010,f,1989.0
309662,m,1980.0
361600,m,1994.0
444892,m,1978.0
464482,m,1986.0
795778,m,1984.0
653948,m,1994.0
519966,m,1972.0
749800,m,1965.0
987866,f,1999.0
465266,m,1993.0
255964,f,1987.0
713092,f,1995.0
591604,m,1978.0
552716,m,1981.0
321192,m,1985.0
901240,m,1994.0
1075192,m,1972.0
115426,m,1964.0
220282,m,1988.0
769040,m,2000.0
535572,m,1984.0
1073422,m,1996.0
1092934,m,1982.0
140394,m,1983.0
281944,m,1991.0
102588,m,1996.0
711956,f,1976.0
842084,m,1977.0
425256,m,1973.0
607462,m,1981.0
850866,m,1980.0
813888,m,1987.0
108100,m,1992.0
155032,m,1988.0
422648,m,1992.0
1028318,m,1993.0
474662,m,1988.0
163724,f,1988.0
757918,m,1999.0
408852,m,1981.0
1073496,m,1994.0
352094,m,1987.0
958568,m,1973.0
103160,m,1988.0
487678,m,1981.0
474518,m,1991.0
692472,m,1992.0
1094114,m,1992.0
667530,m,1998.0
149762,f,1991.0
363326,m,1986.0
1051426,f,1998.0
396648,m,1989.0
1060084,m,1971.0
100196,m,1975.0
612820,f,1976.0
795342,m,1978.0
797876,m,1993.0
164742,m,1978.0
203942,m,1962.0
1089116,m,1993.0
396212,m,1976.0
835716,f,1963.0
686130,m,1972.0
533512,f,1991.0
1065802,m,1977.0
1035624,m,1962.0
199430,m,1988.0
522676,m,1985.0
572126,m,1975.0
897088,m,1989.0
570746,m,1995.0
882870,m,1991.0
1090882,m,1996.0
616240,m,1985.0
114508,m,1982.0
448566,f,1989.0
505636,m,1990.0
805902,m,1981.0
226638,m,1992.0
731266,m,1988.0
982426,m,1998.0
1003238,m,1990.0
763164,m,1971.0
931524,m,1980.0
496506,m,1997.0
452782,m,1984.0
378606,m,1984.0
1036290,m,1987.0
510874,m,1982.0
202378,m,1976.0
474776,f,1988.0
458914,f,1995.0
459498,m,1992.0
727070,m,1995.0
702624,m,1978.0
978036,m,1998.0
875156,m,1978.0
638876,m,1993.0
519002,m,1965.0
808122,m,1982.0
202724,m,1981.0
575314,m,1974.0
856216,m,1985.0
1081686,m,1977.0
486076,m,1976.0
206942,m,1981.0
877290,m,1999.0
514254,m,1999.0
1001860,m,1996.0
442404,m,1998.0
642710,m,1982.0
837706,m,1967.0
897970,m,1993.0
876664,m,1966.0
1051880,f,1994.0
214856,m,1981.0
1051262,m,1996.0
794090,m,1986.0
723466,m,1966.0
447828,m,1996.0
961930,m,1998.0
702502,m,1994.0
426088,m,1968.0
119622,m,1989.0
894312,m,1996.0
1010456,m,1998.0
875874,m,1993.0
554614,m,1996.0
530884,m,1988.0
1060928,m,1973.0
140962,f,1985.0
964386,f,1995.0
823956,m,1991.0
254822,m,1972.0
1024394,m,2000.0
578298,m,1991.0
342196,m,1986.0
641116,m,1962.0
670166,m,1970.0
1009716,m,1987.0
121398,m,1990.0
1035744,m,1988.0
863766,m,1998.0
640142,m,1973.0
1041956,m,1999.0
381482,m,1984.0
692486,m,1995.0
227680,m,1900.0
1086150,f,1991.0
218720,m,1981.0
1019562,m,1994.0
716182,m,1981.0
845210,m,1995.0
536858,f,1981.0
236806,m,1980.0
926536,f,1970.0
392520,m,1993.0
447188,m,1997.0
666460,f,1967.0
1014246,m,2000.0
587990,m,1994.0
1022280,m,1994.0
176678,m,1996.0
257208,m,1976.0
925710,m,1985.0
1041042,m,1984.0
757472,m,1979.0
609772,m,1987.0
932378,m,1987.0
882660,m,2000.0
453914,f,1994.0
994702,m,1970.0
852098,m,1985.0
460950,m,1991.0
964500,f,1998.0
983254,m,1998.0
357706,m,1991.0
298046,m,1977.0
698228,m,1991.0
533282,m,1978.0
854414,m,1991.0
707090,f,1994.0
720022,f,1973.0
830146,m,1990.0
878224,m,1995.0
219580,m,1980.0
329886,m,1978.0
556820,m,1977.0
246322,m,1992.0
966316,m,1980.0
402814,m,1966.0
843626,m,1992.0
351874,f,1965.0
430580,f,1991.0
458920,f,1989.0
982996,f,1967.0
699860,m,2001.0
588918,m,1986.0
139014,m,1983.0
718712,m,1969.0
977534,m,1991.0
389580,m,1966.0
1072736,m,1999.0
343768,m,1993.0
1042874,m,1980.0
864518,m,1994.0
966264,m,1993.0
263740,m,1982.0
179542,m,1978.0
531262,m,1976.0
265460,m,1980.0
153278,m,1996.0
725140,m,2000.0
534312,m,1984.0
995082,m,1985.0
816136,m,1998.0
995546,m,1995.0
896464,m,1980.0
889132,m,1973.0
1000110,m,1990.0
884604,m,2000.0
659544,m,1999.0
273108,m,1985.0
378674,m,1995.0
672586,m,1994.0
909740,m,1984.0
152308,m,1990.0
467152,m,1992.0
337234,f,1989.0
567912,m,1985.0
937510,m,1996.0
269722,m,1978.0
384360,m,1963.0
228052,m,1991.0
345588,m,1973.0
694902,m,1971.0
137002,f,1995.0
889376,m,1990.0
868806,f,1990.0
311512,m,1989.0
648392,m,1994.0
571312,m,1988.0
445834,m,1993.0
153816,f,1997.0
151572,m,1984.0
524640,m,1986.0
450634,m,1998.0
895142,m,1971.0
411874,m,1976.0
1092020,m,1990.0
780450,f,1993.0
435278,m,1988.0
445222,f,1987.0
877770,m,1996.0
1019046,f,1993.0
147588,m,1991.0
569668,m,1999.0
138790,f,1984.0
608868,m,1992.0
1045998,m,1963.0
185342,m,1990.0
520502,m,1975.0
452058,m,1998.0
392530,f,1986.0
846570,m,1987.0
827518,f,1989.0
1031456,m,1996.0
895272,m,1997.0
389276,f,1988.0
711450,m,1989.0
1092188,f,1991.0
218712,m,1984.0
510336,f,1963.0
1083414,f,1999.0
536368,f,1988.0
142232,m,1984.0
222656,m,1968.0
997276,m,1982.0
614320,m,1988.0
125960,m,1997.0
236440,m,1964.0
984772,m,1989.0
409672,m,1998.0
591402,m,1977.0
426760,f,1992.0
957254,m,1991.0
1031954,m,1980.0
997034,m,1987.0
1051974,m,1986.0
185842,m,1987.0
696982,m,1979.0
583622,m,1990.0
321616,m,1991.0
220518,m,1969.0
1041594,m,1995.0
156624,m,1991.0
223220,m,1970.0
498766,m,1994.0
128208,m,1995.0
528680,m,1965.0
204408,m,1982.0
272206,m,1992.0
928766,m,1999.0
793668,m,1991.0
294030,m,1973.0
203724,m,1978.0
864218,m,1981.0
225370,m,1979.0
973652,m,1999.0
537810,m,1981.0
143628,m,1989.0
939008,f,1998.0
657036,f,1995.0
537566,m,1991.0
260486,m,1997.0
1083516,m,1967.0
116038,m,1994.0
872672,f,1991.0
961606,m,1986.0
265820,m,1976.0
750028,m,1990.0
191806,m,1983.0
740572,m,1999.0
1061984,m,1993.0
849030,m,1997.0
967982,m,1998.0
961060,m,1977.0
1027252,m,1984.0
272394,m,1980.0
1077246,m,1980.0
166306,m,1969.0
298126,m,1981.0
762772,f,1961.0
413574,m,1986.0
340802,m,1996.0
862124,m,1989.0
1050390,m,1980.0
922268,m,1988.0
688926,m,1996.0
636982,f,1995.0
531888,f,1997.0
633664,m,1994.0
760120,m,1991.0
310846,f,1995.0
488912,m,1986.0
1051778,m,1992.0
869630,m,1988.0
782320,m,1978.0
1060984,m,1979.0
915310,m,1978.0
224594,m,1992.0
477494,m,1991.0
271994,m,1991.0
929450,m,2000.0
784358,m,1980.0
798544,f,1988.0
1071462,m,1983.0
1077960,f,1998.0
524364,m,1995.0
238906,f,1994.0
1010552,m,1998.0
246184,m,1992.0
260214,m,1998.0
468212,m,1993.0
1038618,m,1987.0
926202,m,2000.0
925548,m,1999.0
924920,m,1953.0
617904,m,1996.0
521514,m,1964.0
642886,m,1981.0
231988,m,1984.0
1092328,m,1990.0
320838,f,1980.0
673562,m,1994.0
185180,m,1986.0
648298,m,1991.0
417330,m,1954.0
1083372,m,1998.0
659784,f,1994.0
888934,m,1996.0
639020,m,1981.0
664604,m,1978.0
1055922,m,1985.0
434716,m,1991.0
929940,m,1996.0
192374,m,1992.0
924842,m,1993.0
466014,m,1991.0
1030680,m,1969.0
957170,m,1974.0
461292,m,1983.0
724888,m,1990.0
1001476,f,1999.0
660056,m,1999.0
458634,f,1996.0
1083844,f,1999.0
220036,m,1984.0
1071158,f,2000.0
698496,m,1975.0
201166,m,1997.0
975398,m,1999.0
455146,m,1992.0
336928,m,1991.0
745052,m,1987.0
189704,m,1986.0
1057440,m,1981.0
251932,m,1997.0
183008,m,1992.0
868012,m,1984.0
991746,m,1998.0
1008352,f,1998.0
458598,m,1999.0
1055548,m,1994.0
1088836,m,1979.0
1051758,m,1996.0
424992,m,1983.0
260428,m,1900.0
990752,m,1984.0
531638,m,1995.0
982356,m,1965.0
1015970,m,1980.0
713556,m,1992.0
228194,m,1978.0
623588,f,1996.0
977496,m,1965.0
943514,m,1981.0
400640,f,1981.0
838298,f,1973.0
101848,m,1997.0
376456,m,1977.0
173892,m,1997.0
791868,f,1988.0
267080,m,1977.0
128262,f,1993.0
781082,m,1992.0
310818,m,1973.0
175234,m,1978.0
526896,m,1987.0
688282,m,1969.0
704752,m,1989.0
584400,m,1977.0
494612,m,1983.0
1063320,f,1993.0
1030264,m,1995.0
448354,m,1971.0
1066222,m,2000.0
973922,m,1977.0
784390,m,1974.0
937402,m,1997.0
552728,m,1994.0
1059048,m,1983.0
588236,f,1995.0
902546,f,1991.0
227274,m,1983.0
1063676,m,1979.0
1026242,f,1980.0
762034,m,1990.0
703540,f,1994.0
1042636,m,1976.0
806680,f,1995.0
468536,f,1983.0
1090982,m,1995.0
537128,m,1987.0
408262,m,1993.0
957874,m,1986.0
898836,m,1999.0
889442,f,1995.0
1047656,f,1995.0
278940,m,1994.0
481950,m,1997.0
388480,m,1989.0
489108,m,1982.0
955962,m,1991.0
1030440,m,1989.0
667442,m,1992.0
469028,m,1995.0
540396,m,1999.0
864874,m,1993.0
196332,m,1980.0
906828,m,1992.0
121006,f,1984.0
137338,m,1960.0
890124,m,1984.0
936196,m,1996.0
971190,f,1996.0
702128,m,1997.0
1068530,m,1995.0
467112,m,1959.0
1014278,m,1990.0
153638,m,1988.0
933606,m,1983.0
208504,m,1972.0
417836,f,1986.0
959982,m,1997.0
668590,f,1974.0
309156,m,1993.0
891472,m,1997.0
260028,m,1985.0
558084,m,1991.0
405034,m,1996.0
629202,f,1995.0
226552,m,1963.0
311086,m,1967.0
299652,m,1995.0
795048,m,1977.0
807374,f,1987.0
864808,m,2000.0
1010166,m,1999.0
966148,m,1996.0
780488,m,1989.0
112890,f,1984.0
1032280,m,1985.0
213728,m,1983.0
380246,m,1980.0
753462,m,1992.0
306976,m,1994.0
686968,m,1995.0
934548,m,1973.0
393822,m,1997.0
1071446,m,1992.0
687240,m,1994.0
995948,m,1983.0
924976,m,1985.0
305384,f,1990.0
184350,m,1994.0
904292,m,1986.0
438906,m,1997.0
868696,m,1999.0
112716,m,1977.0
687704,m,1973.0
711548,m,1995.0
247228,m,1987.0
523106,m,1974.0
915576,m,1995.0
712212,m,1993.0
792278,m,1990.0
247670,m,1989.0
696850,m,1964.0
945246,f,1994.0
978692,f,1990.0
290622,m,1984.0
449280,m,1990.0
981562,m,1996.0
247326,m,1995.0
898580,m,1995.0
881436,m,1986.0
773070,m,1970.0
192024,f,1986.0
977968,m,2000.0
105704,m,1993.0
1047888,m,1981.0
814860,m,1981.0
766656,m,1991.0
919480,m,1992.0
708820,m,1993.0
626134,m,1994.0
791792,m,1983.0
502030,m,1995.0
152292,m,1983.0
447540,m,1992.0
402962,m,1996.0
329170,m,1983.0
442310,m,1978.0
377230,f,1969.0
761432,m,1976.0
925782,m,1978.0
365520,m,1998.0
204412,m,1984.0
1041224,m,1975.0
463604,m,1982.0
416642,m,1987.0
325248,m,1995.0
1019500,m,1999.0
771722,m,1983.0
756738,m,1991.0
498784,f,1997.0
478030,m,1995.0
879570,f,1968.0
827388,m,1997.0
949460,f,1985.0
967172,m,1998.0
962266,m,1982.0
874944,m,1987.0
187546,m,1985.0
490426,m,1991.0
445028,m,1991.0
1015376,m,1987.0
512100,m,1978.0
939282,m,1993.0
931556,m,1978.0
993094,m,1993.0
473720,m,1989.0
937248,m,1998.0
1080660,m,1987.0
453158,f,1985.0
981558,f,1995.0
620194,m,1997.0
998986,m,1957.0
670698,m,1987.0
107452,m,1996.0
1056474,m,1967.0
1065224,m,1989.0
1077640,m,1998.0
383004,m,1990.0
453460,m,1967.0
1076908,m,1985.0
856286,f,1994.0
487988,m,1984.0
975230,m,1972.0
914224,m,1999.0
559430,m,1961.0
1056360,f,1996.0
109870,m,1992.0
1090436,m,1995.0
856446,m,1991.0
1055098,m,1984.0
819624,m,1992.0
982972,m,1999.0
524924,m,1972.0
377486,m,1977.0
461348,m,1972.0
975456,m,1980.0
468932,m,1990.0
570640,m,1980.0
348232,m,1990.0
142274,f,1987.0
933000,m,1993.0
723512,m,1970.0
589952,m,1972.0
408590,m,1998.0
356588,m,1975.0
1067888,m,1994.0
655334,m,1994.0
510884,m,1982.0
1063072,m,1970.0
825298,m,1960.0
243024,m,1989.0
907884,m,1989.0
543282,m,1972.0
1000532,m,1949.0
1053842,m,1992.0
914048,f,1999.0
757246,m,1993.0
1064516,m,1986.0
982278,f,1997.0
951738,m,1989.0
377864,m,1985.0
211972,m,1999.0
693902,m,1998.0
969416,m,1992.0
414780,m,1995.0
1031706,m,1978.0
514166,f,1969.0
297766,m,1972.0
771606,m,1992.0
742616,m,1982.0
1071326,m,2001.0
218286,m,1996.0
693266,m,1977.0
630596,f,1998.0
984574,m,1987.0
736230,m,1995.0
990768,m,1987.0
724726,m,1988.0
762516,m,1987.0
973850,m,1978.0
836830,m,1992.0
938796,m,1994.0
738336,m,1993.0
863254,m,1995.0
420524,m,1978.0
749320,m,1998.0
361484,m,1978.0
559580,m,1991.0
948198,m,1989.0
234302,m,1991.0
435486,m,1996.0
265174,m,1992.0
503662,m,1987.0
423436,m,1992.0
868984,m,1985.0
1002496,m,1997.0
858052,m,1959.0
715916,f,1979.0
844894,m,1992.0
1041504,m,1993.0
384058,m,1988.0
303010,m,1991.0
175144,m,1995.0
954818,m,1985.0
1026760,m,1978.0
881042,m,1997.0
600098,m,1988.0
283044,m,1992.0
564806,m,1995.0
208898,m,1984.0
1071620,m,1994.0
341304,m,1982.0
1029094,m,1994.0
482906,f,1988.0
296712,f,1991.0
160246,m,1998.0
1025262,m,1997.0
1078608,m,1998.0
239956,m,1989.0
930744,m,1996.0
965714,m,1990.0
112868,m,1978.0
429056,m,1980.0
926744,m,1993.0
1089326,f,1991.0
738724,f,1976.0
118720,f,1990.0
982978,f,1998.0
699188,f,1987.0
1089958,f,1997.0
262084,m,1997.0
164082,m,1992.0
330214,m,1987.0
520212,m,1972.0
348186,m,1992.0
419236,f,1997.0
384782,m,1973.0
313136,m,1976.0
439568,m,1996.0
915206,m,1997.0
415308,m,1983.0
810766,m,1991.0
1000084,m,1962.0
918782,m,1996.0
512292,m,1968.0
283686,m,1969.0
479274,m,1972.0
768968,m,1996.0
230064,m,1988.0
245694,m,1988.0
1040224,m,1975.0
342522,m,1985.0
247484,f,1976.0
947712,m,1994.0
654276,m,1991.0
232634,m,1973.0
234852,m,1975.0
997302,f,1991.0
937616,m,1970.0
953600,f,1993.0
1040484,f,1994.0
887008,m,1995.0
361842,m,1986.0
683272,m,1979.0
347500,m,1995.0
540206,m,1967.0
963724,m,1984.0
1074092,m,1990.0
949758,m,1986.0
616304,m,1996.0
1041470,m,1986.0
1086510,m,2000.0
458540,m,1959.0
897808,m,1999.0
547746,m,1987.0
160868,m,1995.0
643274,m,1995.0
115586,m,1990.0
309868,m,1978.0
728318,m,1997.0
291354,m,1982.0
1024290,m,1992.0
373438,m,1986.0
787500,f,1995.0
528006,m,1970.0
965672,m,2000.0
344356,m,1977.0
1041078,m,1967.0
989722,m,1996.0
510786,m,1978.0
831452,m,1991.0
1055356,m,1981.0
269898,m,1983.0
155646,m,1995.0
411138,m,1987.0
428436,f,1992.0
731228,m,1991.0
806414,m,1983.0
1013074,m,1989.0
265270,m,1993.0
964772,m,2000.0
262612,m,1981.0
1036402,m,1994.0
652470,m,1968.0
1043706,m,1976.0
763312,f,1990.0
863058,m,1994.0
373366,m,1981.0
785296,m,1979.0
259084,m,1987.0
428028,m,1993.0
683524,m,1999.0
655876,m,1987.0
583992,f,1992.0
731434,m,1994.0
471130,m,1998.0
975242,m,1991.0
135042,m,1991.0
426578,m,1999.0
107548,m,1991.0
981604,m,1999.0
618836,m,1959.0
743432,m,1965.0
962240,m,1985.0
138728,m,1987.0
1048654,m,1970.0
1066772,m,1995.0
352446,m,1986.0
201756,m,1991.0
716100,m,1980.0
971226,m,1993.0
461394,m,1989.0
521500,m,1996.0
800588,m,1991.0
892552,m,1998.0
915574,m,1993.0
779926,f,1989.0
164206,m,1973.0
402396,m,1993.0
377434,m,1997.0
254726,m,1979.0
788072,f,1982.0
1060144,m,1979.0
913864,m,1999.0
721098,m,1994.0
985414,m,1993.0
1088542,m,1981.0
674460,m,1991.0
474154,m,1977.0
741430,m,1992.0
854778,f,1995.0
480206,m,1955.0
754454,m,1995.0
781856,m,1983.0
293130,m,1986.0
741868,f,1984.0
1003830,m,1982.0
263120,m,1987.0
403066,f,1995.0
572460,m,1976.0
564596,f,1993.0
765742,f,1987.0
1022322,m,1988.0
328740,m,1984.0
444064,m,1978.0
676164,m,1977.0
429876,f,1993.0
180426,f,1998.0
290962,m,1996.0
892556,f,1998.0
1058322,m,1977.0
1053452,m,1992.0
824156,m,1975.0
1047846,m,1989.0
447776,m,1985.0
722804,m,1977.0
412276,m,1995.0
427268,m,1997.0
945234,m,1981.0
600334,f,1976.0
632778,m,1998.0
679478,m,1994.0
624210,f,1994.0
969868,m,1990.0
715274,m,1998.0
966942,m,1995.0
372684,m,1983.0
1013522,f,1961.0
971646,f,1988.0
210340,m,1988.0
980908,f,1980.0
254832,m,1989.0
164538,m,1979.0
260402,m,1979.0
560430,m,1979.0
640280,f,1985.0
738622,m,1999.0
1063268,f,1990.0
452748,m,1982.0
1076712,m,1993.0
860388,m,1996.0
169682,m,1984.0
868106,m,1982.0
146642,m,1982.0
528562,m,1986.0
450566,m,1989.0
775678,m,1992.0
283650,m,1996.0
1092138,m,1982.0
1043498,m,1997.0
959294,f,1994.0
300576,m,1979.0
965728,f,1981.0
753388,m,1993.0
577012,m,1986.0
962090,m,1992.0
766958,m,1995.0
457130,m,1995.0
153050,f,1984.0
1032616,m,1996.0
1069480,m,1984.0
754752,m,1995.0
444038,m,1988.0
1085264,f,1997.0
1021732,f,1995.0
1054582,m,2000.0
1046132,f,1983.0
844590,f,1990.0
212178,m,1992.0
442484,m,1997.0
765476,m,1995.0
135308,m,1998.0
644442,f,1979.0
1031180,f,1998.0
154408,m,1993.0
499926,m,1984.0
757890,f,1996.0
497170,m,1980.0
452326,m,1990.0
912154,m,1997.0
474232,m,1994.0
1080982,m,1996.0
1080654,m,1969.0
902444,m,1993.0
409174,m,1922.0
944174,m,1988.0
934226,m,1987.0
199318,m,1985.0
106880,m,1973.0
232828,m,1990.0
544682,m,1963.0
971116,f,1990.0
1068592,m,1994.0
1081602,m,1971.0
1017534,m,1989.0
902220,f,1999.0
427826,m,1993.0
294262,m,1980.0
123890,m,1981.0
154004,m,1981.0
844110,m,1984.0
939432,m,1996.0
866414,m,1986.0
151918,m,1974.0
731294,f,1995.0
232506,m,1993.0
665886,m,1975.0
284030,m,1988.0
636772,m,1992.0
917422,m,1997.0
688690,m,1997.0
577416,m,2000.0
825478,f,1993.0
391056,m,1962.0
438098,m,1999.0
850256,m,1987.0
369560,m,1993.0
1070644,m,1997.0
550702,m,1984.0
412866,m,1992.0
734714,m,1978.0
936572,m,1997.0
695582,m,1999.0
327886,m,1984.0
968454,m,1995.0
487284,m,1982.0
444584,m,1998.0
905708,m,1998.0
894874,m,1979.0
574372,f,1980.0
838322,m,1975.0
358842,m,1991.0
731824,f,1986.0
550292,m,1986.0
301912,m,1978.0
385248,f,1987.0
1040772,m,1994.0
151212,m,1989.0
878042,m,1991.0
189278,f,1998.0
215638,m,1971.0
922746,m,1995.0
550558,f,1986.0
778604,m,1992.0
867176,m,1994.0
1049764,f,1999.0
1090394,f,1960.0
833260,m,1980.0
723046,m,1991.0
1058226,m,1996.0
755812,f,1989.0
345726,m,1961.0
926770,m,1996.0
863622,m,1991.0
449224,m,1992.0
1071890,m,1997.0
1059724,m,1964.0
782296,m,1993.0
277362,f,1998.0
697712,m,1990.0
107312,m,1997.0
1035214,f,1992.0
400400,m,1995.0
1049538,m,1969.0
386948,m,1962.0
622772,m,1993.0
820504,f,1987.0
213782,m,1992.0
732472,m,1994.0
178510,m,1986.0
443928,m,1999.0
246392,m,1994.0
890862,m,1994.0
106042,m,1990.0
116752,m,1980.0
927966,m,1992.0
303904,m,1988.0
736782,m,1992.0
1072324,m,2000.0
401138,m,1979.0
153860,m,1991.0
535206,m,1981.0
1047228,m,1979.0
615302,m,1998.0
561032,m,1983.0
1073544,m,1990.0
300820,m,1982.0
1007528,m,1992.0
782898,m,1993.0
721816,m,1981.0
224590,m,1984.0
1075418,m,2000.0
678916,f,1988.0
1035278,m,1983.0
557694,f,1996.0
850042,m,1984.0
1076814,m,1989.0
317240,m,1987.0
1070074,m,1965.0
988862,m,1963.0
623414,m,1986.0
802372,m,1990.0
951176,m,1972.0
1036272,m,1991.0
1032122,m,2000.0
232732,m,1978.0
192270,f,1989.0
788372,m,1984.0
262270,m,1981.0
420428,m,1997.0
766702,f,1989.0
752064,m,1991.0
163566,m,1987.0
648580,m,1979.0
355730,m,1997.0
873564,f,1998.0
